pdf_path,filename,size_bytes,bundle,subdirectory,repaired,repair_method,pages,repair_error
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1461.pdf,1461.pdf,4078998,Part2,,healthy,none_needed,278,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1463.pdf,1463.pdf,1073476,Part2,,healthy,none_needed,209,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1465.pdf,1465.pdf,1951061,Part2,,healthy,none_needed,37,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1466.pdf,1466.pdf,272028,Part2,,healthy,none_needed,28,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1468.pdf,1468.pdf,1100772,Part2,,healthy,none_needed,14,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1471.pdf,1471.pdf,2426178,Part2,,healthy,none_needed,242,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1472.pdf,1472.pdf,4806107,Part2,,healthy,none_needed,441,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1477.pdf,1477.pdf,1412223,Part2,,healthy,none_needed,240,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1479.pdf,1479.pdf,13653339,Part2,,healthy,none_needed,280,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1480.pdf,1480.pdf,3036062,Part2,,healthy,none_needed,28,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1482.pdf,1482.pdf,4126459,Part2,,healthy,none_needed,215,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1485.pdf,1485.pdf,12767108,Part2,,healthy,none_needed,360,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1487.pdf,1487.pdf,17787375,Part2,,unrecoverable,none,0,Failed to open file 'D:\\Arcanum\\Projects\\Foodberg\\Inputs\\2026.04.12 Foodberg Pdfs Part 2\\2026.04.12 Foodberg Pdfs\\1487.pdf' as type pdf.
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1489.pdf,1489.pdf,38842288,Part2,,healthy,none_needed,296,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1490.pdf,1490.pdf,3738297,Part2,,unrecoverable,none,0,Failed to open file 'D:\\Arcanum\\Projects\\Foodberg\\Inputs\\2026.04.12 Foodberg Pdfs Part 2\\2026.04.12 Foodberg Pdfs\\1490.pdf' as type pdf.
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1491.pdf,1491.pdf,6460257,Part2,,unrecoverable,none,0,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1494.pdf,1494.pdf,3663536,Part2,,healthy,none_needed,337,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1495.pdf,1495.pdf,2608755,Part2,,healthy,none_needed,11,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1496.pdf,1496.pdf,2743262,Part2,,healthy,none_needed,68,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1497.pdf,1497.pdf,520952,Part2,,unrecoverable,none,0,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1499.pdf,1499.pdf,258638,Part2,,healthy,none_needed,12,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1502.pdf,1502.pdf,13572754,Part2,,healthy,none_needed,694,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1503.pdf,1503.pdf,4741246,Part2,,healthy,none_needed,265,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1504.pdf,1504.pdf,1134945,Part2,,unrecoverable,none,0,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1505.pdf,1505.pdf,15458035,Part2,,unrecoverable,none,0,Failed to open file 'D:\\Arcanum\\Projects\\Foodberg\\Inputs\\2026.04.12 Foodberg Pdfs Part 2\\2026.04.12 Foodberg Pdfs\\1505.pdf' as type pdf.
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1507.pdf,1507.pdf,5242880,Part2,,healthy,none_needed,324,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1510.pdf,1510.pdf,5186354,Part2,,unrecoverable,none,0,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1511.pdf,1511.pdf,14148952,Part2,,unrecoverable,none,0,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1512.pdf,1512.pdf,4223420,Part2,,unrecoverable,none,0,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1515.pdf,1515.pdf,1185380,Part2,,healthy,none_needed,258,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1516.pdf,1516.pdf,13542194,Part2,,unrecoverable,none,0,Failed to open file 'D:\\Arcanum\\Projects\\Foodberg\\Inputs\\2026.04.12 Foodberg Pdfs Part 2\\2026.04.12 Foodberg Pdfs\\1516.pdf' as type pdf.
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1517.pdf,1517.pdf,1294222,Part2,,healthy,none_needed,304,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1522.pdf,1522.pdf,207477,Part2,,healthy,none_needed,12,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1523.pdf,1523.pdf,5500710,Part2,,healthy,none_needed,220,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1526.pdf,1526.pdf,17910747,Part2,,unrecoverable,none,0,Failed to open file 'D:\\Arcanum\\Projects\\Foodberg\\Inputs\\2026.04.12 Foodberg Pdfs Part 2\\2026.04.12 Foodberg Pdfs\\1526.pdf' as type pdf.
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1528.pdf,1528.pdf,343684,Part2,,healthy,none_needed,22,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1530.pdf,1530.pdf,8159109,Part2,,unrecoverable,none,0,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1531.pdf,1531.pdf,1874592,Part2,,healthy,none_needed,30,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1532.pdf,1532.pdf,32999430,Part2,,unrecoverable,none,0,Failed to open file 'D:\\Arcanum\\Projects\\Foodberg\\Inputs\\2026.04.12 Foodberg Pdfs Part 2\\2026.04.12 Foodberg Pdfs\\1532.pdf' as type pdf.
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1533.pdf,1533.pdf,1123915,Part2,,healthy,none_needed,231,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1536.pdf,1536.pdf,730709,Part2,,healthy,none_needed,37,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1541.pdf,1541.pdf,4464519,Part2,,healthy,none_needed,197,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1543.pdf,1543.pdf,1511311,Part2,,healthy,none_needed,158,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1545.pdf,1545.pdf,41784,Part2,,healthy,none_needed,2,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1547.pdf,1547.pdf,3310978,Part2,,healthy,none_needed,17,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1550.pdf,1550.pdf,2381527,Part2,,healthy,none_needed,385,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1551.pdf,1551.pdf,37462841,Part2,,unrecoverable,none,0,Failed to open file 'D:\\Arcanum\\Projects\\Foodberg\\Inputs\\2026.04.12 Foodberg Pdfs Part 2\\2026.04.12 Foodberg Pdfs\\1551.pdf' as type pdf.
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1553.pdf,1553.pdf,4810481,Part2,,healthy,none_needed,49,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1555.pdf,1555.pdf,1172305,Part2,,healthy,none_needed,9,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1561.pdf,1561.pdf,13982246,Part2,,healthy,none_needed,130,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1563.pdf,1563.pdf,2240064,Part2,,unrecoverable,none,0,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1566.pdf,1566.pdf,3310978,Part2,,healthy,none_needed,17,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1570.pdf,1570.pdf,23791651,Part2,,unrecoverable,none,0,Failed to open file 'D:\\Arcanum\\Projects\\Foodberg\\Inputs\\2026.04.12 Foodberg Pdfs Part 2\\2026.04.12 Foodberg Pdfs\\1570.pdf' as type pdf.
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1571.pdf,1571.pdf,5852075,Part2,,healthy,none_needed,260,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1572.pdf,1572.pdf,20366273,Part2,,unrecoverable,none,0,Failed to open file 'D:\\Arcanum\\Projects\\Foodberg\\Inputs\\2026.04.12 Foodberg Pdfs Part 2\\2026.04.12 Foodberg Pdfs\\1572.pdf' as type pdf.
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1573.pdf,1573.pdf,105602454,Part2,,healthy,none_needed,16,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1574.pdf,1574.pdf,16601562,Part2,,unrecoverable,none,0,Failed to open file 'D:\\Arcanum\\Projects\\Foodberg\\Inputs\\2026.04.12 Foodberg Pdfs Part 2\\2026.04.12 Foodberg Pdfs\\1574.pdf' as type pdf.
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1575.pdf,1575.pdf,6300104,Part2,,healthy,none_needed,100,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1577.pdf,1577.pdf,508553,Part2,,healthy,none_needed,27,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1579.pdf,1579.pdf,3761803,Part2,,healthy,none_needed,102,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1586.pdf,1586.pdf,223221,Part2,,healthy,none_needed,7,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1589.pdf,1589.pdf,894864,Part2,,healthy,none_needed,8,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1593.pdf,1593.pdf,6125312,Part2,,healthy,none_needed,350,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1598.pdf,1598.pdf,5393905,Part2,,healthy,none_needed,12,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1599.pdf,1599.pdf,242724,Part2,,healthy,none_needed,1,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1600.pdf,1600.pdf,1296652,Part2,,healthy,none_needed,21,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1603.pdf,1603.pdf,412312,Part2,,healthy,none_needed,14,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1606.pdf,1606.pdf,1126614,Part2,,healthy,none_needed,40,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1607.pdf,1607.pdf,22305892,Part2,,unrecoverable,none,0,Failed to open file 'D:\\Arcanum\\Projects\\Foodberg\\Inputs\\2026.04.12 Foodberg Pdfs Part 2\\2026.04.12 Foodberg Pdfs\\1607.pdf' as type pdf.
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1608.pdf,1608.pdf,615452,Part2,,healthy,none_needed,13,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1609.pdf,1609.pdf,33879150,Part2,,healthy,none_needed,176,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1610.pdf,1610.pdf,23957827,Part2,,healthy,none_needed,78,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1612.pdf,1612.pdf,19279823,Part2,,unrecoverable,none,0,Failed to open file 'D:\\Arcanum\\Projects\\Foodberg\\Inputs\\2026.04.12 Foodberg Pdfs Part 2\\2026.04.12 Foodberg Pdfs\\1612.pdf' as type pdf.
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1613.pdf,1613.pdf,16208011,Part2,,unrecoverable,none,0,Failed to open file 'D:\\Arcanum\\Projects\\Foodberg\\Inputs\\2026.04.12 Foodberg Pdfs Part 2\\2026.04.12 Foodberg Pdfs\\1613.pdf' as type pdf.
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1614.pdf,1614.pdf,166167,Part2,,healthy,none_needed,9,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1619.pdf,1619.pdf,645801,Part2,,healthy,none_needed,11,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1621.pdf,1621.pdf,3692479,Part2,,healthy,none_needed,9,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1622.pdf,1622.pdf,1550922,Part2,,healthy,none_needed,80,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1623.pdf,1623.pdf,2417975,Part2,,healthy,none_needed,25,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1628.pdf,1628.pdf,2545074,Part2,,healthy,none_needed,359,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1629.pdf,1629.pdf,43686944,Part2,,unrecoverable,none,0,Failed to open file 'D:\\Arcanum\\Projects\\Foodberg\\Inputs\\2026.04.12 Foodberg Pdfs Part 2\\2026.04.12 Foodberg Pdfs\\1629.pdf' as type pdf.
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1630.pdf,1630.pdf,6649769,Part2,,healthy,none_needed,75,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1631.pdf,1631.pdf,1048576,Part2,,unrecoverable,none,0,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1634.pdf,1634.pdf,17483776,Part2,,unrecoverable,none,0,Failed to open file 'D:\\Arcanum\\Projects\\Foodberg\\Inputs\\2026.04.12 Foodberg Pdfs Part 2\\2026.04.12 Foodberg Pdfs\\1634.pdf' as type pdf.
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1635.pdf,1635.pdf,44229990,Part2,,unrecoverable,none,0,Failed to open file 'D:\\Arcanum\\Projects\\Foodberg\\Inputs\\2026.04.12 Foodberg Pdfs Part 2\\2026.04.12 Foodberg Pdfs\\1635.pdf' as type pdf.
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1638.pdf,1638.pdf,2355561,Part2,,healthy,none_needed,40,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1639.pdf,1639.pdf,3208407,Part2,,unrecoverable,none,0,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1643.pdf,1643.pdf,4803702,Part2,,healthy,none_needed,32,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1644.pdf,1644.pdf,14953450,Part2,,healthy,none_needed,219,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1647.pdf,1647.pdf,308244,Part2,,healthy,none_needed,6,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1651.pdf,1651.pdf,1415479,Part2,,healthy,none_needed,367,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1654.pdf,1654.pdf,470476,Part2,,healthy,none_needed,24,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1657.pdf,1657.pdf,1009758,Part2,,healthy,none_needed,241,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1662.pdf,1662.pdf,2598262,Part2,,healthy,none_needed,46,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1677.pdf,1677.pdf,2143356,Part2,,healthy,none_needed,55,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1680.pdf,1680.pdf,8388608,Part2,,healthy,none_needed,494,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1681.pdf,1681.pdf,17015372,Part2,,unrecoverable,none,0,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1682.pdf,1682.pdf,1653891,Part2,,healthy,none_needed,223,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1687.pdf,1687.pdf,15480644,Part2,,unrecoverable,none,0,Failed to open file 'D:\\Arcanum\\Projects\\Foodberg\\Inputs\\2026.04.12 Foodberg Pdfs Part 2\\2026.04.12 Foodberg Pdfs\\1687.pdf' as type pdf.
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1695.pdf,1695.pdf,23479302,Part2,,unrecoverable,none,0,Failed to open file 'D:\\Arcanum\\Projects\\Foodberg\\Inputs\\2026.04.12 Foodberg Pdfs Part 2\\2026.04.12 Foodberg Pdfs\\1695.pdf' as type pdf.
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1696.pdf,1696.pdf,3183774,Part2,,unrecoverable,none,0,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1697.pdf,1697.pdf,518243,Part2,,healthy,none_needed,17,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1698.pdf,1698.pdf,16923910,Part2,,unrecoverable,none,0,Failed to open file 'D:\\Arcanum\\Projects\\Foodberg\\Inputs\\2026.04.12 Foodberg Pdfs Part 2\\2026.04.12 Foodberg Pdfs\\1698.pdf' as type pdf.
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1701.pdf,1701.pdf,369169,Part2,,healthy,none_needed,8,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1708.pdf,1708.pdf,2736133,Part2,,healthy,none_needed,329,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1709.pdf,1709.pdf,11757543,Part2,,unrecoverable,none,0,Failed to open file 'D:\\Arcanum\\Projects\\Foodberg\\Inputs\\2026.04.12 Foodberg Pdfs Part 2\\2026.04.12 Foodberg Pdfs\\1709.pdf' as type pdf.
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1710.pdf,1710.pdf,299497,Part2,,healthy,none_needed,17,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1713.pdf,1713.pdf,25949450,Part2,,unrecoverable,none,0,Failed to open file 'D:\\Arcanum\\Projects\\Foodberg\\Inputs\\2026.04.12 Foodberg Pdfs Part 2\\2026.04.12 Foodberg Pdfs\\1713.pdf' as type pdf.
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1716.pdf,1716.pdf,40328501,Part2,,unrecoverable,none,0,Failed to open file 'D:\\Arcanum\\Projects\\Foodberg\\Inputs\\2026.04.12 Foodberg Pdfs Part 2\\2026.04.12 Foodberg Pdfs\\1716.pdf' as type pdf.
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1717.pdf,1717.pdf,14672625,Part2,,unrecoverable,none,0,Failed to open file 'D:\\Arcanum\\Projects\\Foodberg\\Inputs\\2026.04.12 Foodberg Pdfs Part 2\\2026.04.12 Foodberg Pdfs\\1717.pdf' as type pdf.
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1720.pdf,1720.pdf,16932172,Part2,,unrecoverable,none,0,Failed to open file 'D:\\Arcanum\\Projects\\Foodberg\\Inputs\\2026.04.12 Foodberg Pdfs Part 2\\2026.04.12 Foodberg Pdfs\\1720.pdf' as type pdf.
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1721.pdf,1721.pdf,2097152,Part2,,unrecoverable,none,0,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1724.pdf,1724.pdf,14302790,Part2,,unrecoverable,none,0,Failed to open file 'D:\\Arcanum\\Projects\\Foodberg\\Inputs\\2026.04.12 Foodberg Pdfs Part 2\\2026.04.12 Foodberg Pdfs\\1724.pdf' as type pdf.
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1726.pdf,1726.pdf,3845539,Part2,,healthy,none_needed,320,
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1728.pdf,1728.pdf,17787375,Part2,,unrecoverable,none,0,Failed to open file 'D:\\Arcanum\\Projects\\Foodberg\\Inputs\\2026.04.12 Foodberg Pdfs Part 2\\2026.04.12 Foodberg Pdfs\\1728.pdf' as type pdf.
D:\Arcanum\Projects\Foodberg\Inputs\2026.04.12 Foodberg Pdfs Part 2\2026.04.12 Foodberg Pdfs\1738.pdf,1738.pdf,1483518,Part2,,healthy,none_needed,22,
